order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,line_amount,category,gender,customer_region,loyalty_tier
O960541,C00049,P0015,4,31.79,2025-07-06,Delayed,Bank Transfer,South,0.15,108.09,Storage,Male,South,Gold
O669871,C00483,P0020,1,47.62,2025-07-06,Delayed,Credit Card,South,0.2,38.1,Cleaning,Female,East,Gold
O430942,C00385,P0007,4,28.05,2025-07-06,Delayed,Credit Card,North,0.2,89.76,Personal Care,Male,South,Gold
O671311,C00267,P0023,2,31.75,2025-07-06,Delayed,PayPal,South,0.05,60.32,Outdoors,Male,West,Bronze
O594638,C00491,P0013,5,42.67,2025-07-06,Delivered,PayPal,North,0.0,213.35,Cleaning,Other,Central,Gold
O815545,C00314,P0029,2,27.03,2025-07-06,Cancelled,Credit Card,South,0.1,48.65,Cleaning,Female,South,Gold
O149934,C00053,P0028,1,34.92,2025-07-06,Delivered,Bank Transfer,South,0.2,27.94,Outdoors,Female,North,Gold
O703996,C00410,P0002,2,28.88,2025-07-06,Delivered,PayPal,East,0.1,51.98,Cleaning,Female,North,Silver
O736791,C00431,P0001,3,40.3,2025-07-06,Delayed,Credit Card,West,0.15,102.76,Storage,Female,Central,Gold
O858445,C00054,P0014,5,15.65,2025-07-06,Delivered,Credit Card,South,0.2,62.6,Outdoors,Female,East,Silver
O482370,C00464,P0021,5,49.46,2025-07-06,Delayed,PayPal,South,0.15,210.2,Kitchen,Male,Central,Gold
O310101,C00018,P0013,4,10.91,2025-07-06,Delivered,Credit Card,West,0.2,34.91,Cleaning,Female,North,Bronze
O829747,C00124,P0019,1,44.49,2025-07-06,Delayed,Bank Transfer,East,0.0,44.49,Kitchen,Female,North,Gold
O413048,C00125,P0007,3,36.73,2025-07-06,Delivered,Credit Card,East,0.05,104.68,Personal Care,Female,South,Gold
O921072,C00113,P0016,3,18.27,2025-07-06,Delivered,PayPal,East,0.2,43.85,Cleaning,Female,North,Gold
O279856,C00316,P0012,2,24.92,2025-07-06,Cancelled,Credit Card,Central,0.15,42.36,Cleaning,Female,South,Gold
O207812,C00262,P0022,4,42.14,2025-07-06,Delivered,PayPal,East,0.1,151.7,Cleaning,Female,South,Gold
O879815,C00034,P0008,5,31.1,2025-07-06,Delivered,Credit Card,North,0.0,155.5,Storage,Female,Central,Gold
O973280,C00194,P0015,1,18.59,2025-07-06,Delayed,Credit Card,West,0.0,18.59,Storage,Female,Central,Gold
O628409,C00294,P0022,2,38.0,2025-07-06,Delivered,Bank Transfer,East,0.2,60.8,Cleaning,Male,West,Gold
O888957,C00388,P0008,1,49.84,2025-07-06,Cancelled,Credit Card,Central,0.0,49.84,Storage,Male,North,Gold
O406782,C00399,P0019,4,9.22,2025-07-06,Delayed,Credit Card,North,0.0,36.88,Kitchen,Male,North,Bronze
O611456,C00406,P0014,1,41.59,2025-07-06,Delayed,Credit Card,South,0.15,35.35,Outdoors,Female,North,Bronze
O330105,C00400,P0026,1,40.65,2025-07-06,Delivered,Credit Card,North,0.1,36.58,Storage,Male,Central,Gold
O239593,C00342,P0015,3,30.54,2025-07-06,Delayed,PayPal,Central,0.2,73.3,Storage,Other,East,Unknown
O788520,C00272,P0020,5,27.36,2025-07-06,Delayed,Credit Card,West,0.0,136.8,Cleaning,Female,South,Silver
O978779,C00071,P0016,3,22.04,2025-07-06,Delayed,Credit Card,East,0.05,62.81,Cleaning,Male,Central,Gold
O256710,C00347,P0006,2,21.29,2025-07-06,Delivered,Credit Card,South,0.2,34.06,Cleaning,Male,East,Gold
O539499,C00346,P0017,2,13.01,2025-07-06,Delivered,Credit Card,Central,0.0,26.02,Personal Care,Male,Unknown,Gold
O374980,C00068,P0016,1,21.74,2025-07-06,Delivered,Credit Card,South,0.1,19.57,Cleaning,Female,East,Gold
O439576,C00238,P0026,4,13.92,2025-07-06,Delayed,PayPal,West,0.1,50.11,Storage,Male,South,Silver
O740692,C00277,P0024,5,10.21,2025-07-06,Delayed,PayPal,Central,0.1,45.95,Storage,Female,South,Gold
O373233,C00385,P0005,4,28.87,2025-07-06,Delayed,Credit Card,Central,0.15,98.16,Personal Care,Male,South,Gold
O524866,C00149,P0001,1,17.92,2025-07-06,Delivered,Credit Card,South,0.05,17.02,Storage,Male,East,Gold
O203655,C00493,P0006,5,10.2,2025-07-06,Delayed,Credit Card,East,0.2,40.8,Cleaning,Female,South,Gold
O732397,C00072,P0003,3,38.09,2025-07-06,Cancelled,Bank Transfer,Central,0.2,91.42,Cleaning,Female,East,Gold
O594114,C00371,P0005,3,29.84,2025-07-06,Delayed,Credit Card,North,0.2,71.62,Personal Care,Other,North,Silver
O712881,C00255,P0008,2,11.96,2025-07-06,Delivered,Credit Card,South,0.1,21.53,Storage,Female,North,Gold
O967596,C00080,P0004,2,39.97,2025-07-06,Cancelled,Credit Card,South,0.1,71.95,Kitchen,Female,North,Bronze
O377904,C00500,P0007,5,23.76,2025-07-06,Delayed,Bank Transfer,South,0.15,100.98,Personal Care,Male,North,Gold
O299995,C00330,P0007,4,38.5,2025-07-06,Delayed,Credit Card,Central,0.1,138.6,Personal Care,Other,West,Bronze
O405366,C00008,P0006,5,42.44,2025-07-06,Delivered,Bank Transfer,North,0.05,201.59,Cleaning,Male,Central,Gold
O838951,C00034,P0013,1,28.05,2025-07-06,Delivered,Credit Card,North,0.0,28.05,Cleaning,Female,Central,Gold
O404200,C00028,P0028,5,43.29,2025-07-06,Delayed,Bank Transfer,Central,0.1,194.8,Outdoors,Female,North,Gold
O905686,C00231,P0014,2,21.99,2025-07-06,Cancelled,Credit Card,East,0.15,37.38,Outdoors,Male,Central,Silver
O930020,C00345,P0006,2,14.95,2025-07-06,Delayed,Credit Card,South,0.0,29.9,Cleaning,Female,West,Gold
O790117,C00113,P0020,5,11.76,2025-07-06,Delayed,Bank Transfer,East,0.15,49.98,Cleaning,Female,North,Gold
O582329,C00489,P0014,1,31.14,2025-07-06,Cancelled,Bank Transfer,South,0.15,26.47,Outdoors,Female,West,Bronze
O719105,C00245,P0009,5,40.43,2025-07-06,Delivered,Credit Card,Central,0.15,171.83,Outdoors,Male,North,Gold
O852603,C00169,P0010,4,18.79,2025-07-06,Delivered,PayPal,North,0.15,63.89,Cleaning,Female,East,Gold
O356539,C00179,P0022,5,45.27,2025-07-06,Delayed,Credit Card,West,0.1,203.72,Cleaning,Female,South,Gold
O876962,C00362,P0029,1,33.14,2025-07-06,Delayed,PayPal,South,0.1,29.83,Cleaning,Male,East,Gold
O291491,C00092,P0023,3,40.04,2025-07-06,Delayed,PayPal,South,0.05,114.11,Outdoors,Male,East,Gold
O646795,C00385,P0004,4,38.74,2025-07-06,Cancelled,Credit Card,West,0.2,123.97,Kitchen,Male,South,Gold
O144315,C00385,P0012,3,31.59,2025-07-06,Delayed,PayPal,South,0.05,90.03,Cleaning,Male,South,Gold
O995899,C00313,P0009,2,18.71,2025-07-06,Delayed,PayPal,South,0.1,33.68,Outdoors,Male,East,Bronze
O975220,C00372,P0016,5,22.07,2025-07-06,Delayed,Credit Card,East,0.1,99.32,Cleaning,Unknown,Unknown,Unknown
O965331,C00312,P0019,1,26.9,2025-07-06,Delayed,Bank Transfer,Central,0.1,24.21,Kitchen,Other,North,Gold
O359655,C00201,P0020,5,19.41,2025-07-06,Delivered,PayPal,West,0.15,82.49,Cleaning,Female,East,Gold
O440061,C00287,P0019,4,32.5,2025-07-06,Delivered,PayPal,Central,0.2,104.0,Kitchen,Female,South,Gold
O961340,C00291,P0012,2,22.23,2025-07-06,Delayed,Credit Card,East,0.2,35.57,Cleaning,Other,East,Gold
O441065,C00490,P0014,2,12.76,2025-07-06,Delivered,Credit Card,North,0.15,21.69,Outdoors,Male,North,Silver
O420794,C00039,P0018,2,47.74,2025-07-06,Delivered,Credit Card,South,0.15,81.16,Storage,Other,South,Silver
O940904,C00179,P0001,4,43.93,2025-07-06,Delayed,Bank Transfer,West,0.1,158.15,Storage,Female,South,Gold
O310254,C00296,P0001,1,29.9,2025-07-06,Cancelled,PayPal,Central,0.15,25.42,Storage,Male,East,Gold
O218065,C00324,UNKNOWN_PRODUCT,5,25.61,2025-07-06,Delayed,PayPal,North,0.2,102.44,Unknown,Female,Central,Gold
O226925,C00325,P0026,4,9.29,2025-07-06,Delayed,Bank Transfer,South,0.2,29.73,Storage,Male,West,Bronze
O370368,C00401,P0027,2,16.92,2025-07-06,Delivered,Credit Card,East,0.2,27.07,Outdoors,Male,Central,Bronze
O942921,C00080,P0002,3,36.4,2025-07-06,Delivered,Credit Card,West,0.0,109.2,Cleaning,Female,North,Bronze
O956107,C00281,P0021,3,31.97,2025-07-06,Delivered,Bank Transfer,North,0.05,91.11,Kitchen,Other,East,Bronze
O427399,C00032,P0028,3,27.29,2025-07-06,Delivered,Credit Card,West,0.0,81.87,Outdoors,Female,East,Gold
O166828,C00363,P0012,2,44.21,2025-07-06,Delivered,PayPal,North,0.15,75.16,Cleaning,Male,West,Gold
O365227,C00199,P0022,5,29.74,2025-07-06,Delivered,PayPal,West,0.05,141.26,Cleaning,Female,East,Gold
O318065,C00137,P0011,3,45.52,2025-07-06,Cancelled,PayPal,West,0.15,116.08,Kitchen,Female,North,Bronze
O435948,C00446,P0014,2,40.72,2025-07-06,Delivered,PayPal,North,0.2,65.15,Outdoors,Other,West,Silver
O667952,C00071,P0001,1,27.25,2025-07-06,Delivered,Credit Card,West,0.0,27.25,Storage,Male,Central,Gold
O946044,C00031,P0016,3,43.98,2025-07-06,Delivered,Bank Transfer,East,0.1,118.75,Cleaning,Female,Central,Gold
O379341,C00489,P0025,1,47.85,2025-07-06,Delayed,Credit Card,East,0.1,43.07,Cleaning,Female,West,Bronze
O250359,C00399,P0015,3,36.61,2025-07-06,Delivered,Bank Transfer,East,0.1,98.85,Storage,Male,North,Bronze
O194944,C00094,P0014,3,17.18,2025-07-06,Delivered,Bank Transfer,West,0.15,43.81,Outdoors,Female,Central,Silver
O141027,C00433,P0014,3,23.37,2025-07-06,Delivered,Bank Transfer,West,0.1,63.1,Outdoors,Female,Central,Silver
O426122,C00293,P0020,5,21.32,2025-07-06,Delivered,Credit Card,North,0.1,95.94,Cleaning,Female,South,Silver
O277328,C00377,P0016,3,24.25,2025-07-06,Delivered,PayPal,South,0.0,72.75,Cleaning,Female,Central,Bronze
O864846,C00306,P0026,1,9.5,2025-07-06,Cancelled,Credit Card,South,0.1,8.55,Storage,Female,Central,Gold
O966041,C00132,P0011,5,43.22,2025-07-06,Delivered,Bank Transfer,South,0.05,205.3,Kitchen,Female,South,Bronze
O396282,C00372,P0003,2,33.08,2025-07-06,Delayed,Credit Card,South,0.2,52.93,Cleaning,Unknown,Unknown,Unknown
O709331,C00404,P0001,3,47.09,2025-07-06,Delivered,Credit Card,East,0.1,127.14,Storage,Male,East,Gold
O359940,C00474,P0023,4,35.23,2025-07-06,Delivered,Credit Card,South,0.0,140.92,Outdoors,Female,East,Bronze
O722474,C00316,P0001,3,43.11,2025-07-06,Delayed,PayPal,West,0.1,116.4,Storage,Female,South,Gold
O690226,C00347,P0013,3,39.22,2025-07-06,Delayed,Credit Card,West,0.0,117.66,Cleaning,Male,East,Gold
O505694,C00254,P0023,3,20.8,2025-07-06,Cancelled,Bank Transfer,East,0.05,59.28,Outdoors,Unknown,Unknown,Unknown
O743907,C00490,P0005,1,9.89,2025-07-06,Delivered,Credit Card,South,0.1,8.9,Personal Care,Male,North,Silver
O327567,C00098,P0019,3,46.37,2025-07-06,Delivered,Bank Transfer,South,0.15,118.24,Kitchen,Female,East,Gold
O646031,C00488,P0014,1,37.52,2025-07-06,Delayed,Credit Card,North,0.05,35.64,Outdoors,Male,North,Silver
O932873,C00156,P0019,4,38.35,2025-07-06,Delivered,Credit Card,South,0.2,122.72,Kitchen,Female,South,Bronze
O183048,C00492,P0019,3,15.74,2025-07-06,Cancelled,Credit Card,South,0.1,42.5,Kitchen,Male,Central,Gold
O832306,C00321,P0020,5,34.66,2025-07-06,Delivered,PayPal,North,0.05,164.63,Cleaning,Male,West,Silver
O994290,C00344,P0024,3,48.35,2025-07-06,Cancelled,PayPal,South,0.2,116.04,Storage,Female,West,Gold
O525978,C00329,P0023,5,12.02,2025-07-06,Delayed,Credit Card,South,0.2,48.08,Outdoors,Female,South,Gold
O235176,C00352,P0027,1,9.13,2025-07-06,Delayed,Bank Transfer,East,0.05,8.67,Outdoors,Other,West,Gold
O880275,C00480,P0003,5,11.03,2025-07-06,Delivered,PayPal,Central,0.0,55.15,Cleaning,Other,Central,Silver
O782697,C00140,P0026,2,43.46,2025-07-06,Delayed,Credit Card,East,0.1,78.23,Storage,Female,South,Silver
O987682,C00167,P0030,5,8.63,2025-07-06,Delivered,Bank Transfer,West,0.15,36.68,Cleaning,Female,Central,Gold
O478164,C00458,P0006,4,46.82,2025-07-06,Delivered,Bank Transfer,South,0.2,149.82,Cleaning,Other,North,Gold
O455904,C00137,P0002,2,36.59,2025-07-06,Cancelled,Credit Card,North,0.1,65.86,Cleaning,Female,North,Bronze
O671561,C00202,P0011,2,40.55,2025-07-06,Delivered,Credit Card,East,0.2,64.88,Kitchen,Female,Central,Bronze
O437199,C00099,P0010,5,16.22,2025-07-06,Delayed,Credit Card,East,0.1,72.99,Cleaning,Female,South,Gold
O241113,C00050,P0014,1,34.27,2025-07-06,Delivered,Credit Card,East,0.15,29.13,Outdoors,Female,West,Bronze
O336003,C00239,P0027,4,49.95,2025-07-06,Delayed,PayPal,North,0.0,199.8,Outdoors,Female,South,Bronze
O465333,C00348,P0001,1,10.41,2025-07-06,Delayed,PayPal,East,0.1,9.37,Storage,Female,West,Gold
O354104,C00056,P0011,4,38.15,2025-07-06,Delivered,Credit Card,North,0.15,129.71,Kitchen,Male,South,Bronze
O649136,C00385,P0019,4,26.36,2025-07-06,Delivered,Bank Transfer,South,0.0,105.44,Kitchen,Male,South,Gold
O433372,C00351,P0005,3,40.96,2025-07-06,Delivered,Bank Transfer,West,0.1,110.59,Personal Care,Female,South,Gold
O851224,C00217,P0002,1,45.64,2025-07-06,Delayed,Credit Card,Central,0.2,36.51,Cleaning,Female,South,Bronze
O325433,C00265,P0005,2,19.05,2025-07-06,Delayed,Bank Transfer,West,0.1,34.29,Personal Care,Male,West,Gold
O994951,C00211,P0022,2,34.59,2025-07-06,Delivered,Bank Transfer,East,0.1,62.26,Cleaning,Male,North,Silver
O380112,C00188,P0002,3,19.03,2025-07-06,Delayed,PayPal,East,0.0,57.09,Cleaning,Female,East,Gold
O230245,C00209,P0001,3,37.51,2025-07-06,Cancelled,Credit Card,West,0.05,106.9,Storage,Male,North,Silver
O539236,C00093,P0019,2,29.27,2025-07-06,Cancelled,Credit Card,West,0.05,55.61,Kitchen,Male,Central,Gold
O621524,C00486,P0027,3,9.6,2025-07-06,Delivered,PayPal,West,0.15,24.48,Outdoors,Male,East,Gold
O913829,C00313,P0016,2,20.04,2025-07-06,Delayed,Bank Transfer,West,0.1,36.07,Cleaning,Male,East,Bronze
O891140,C00449,P0020,1,18.44,2025-07-06,Delayed,PayPal,East,0.1,16.6,Cleaning,Female,East,Silver
O935124,C00362,P0029,5,42.46,2025-07-06,Delivered,Credit Card,East,0.1,191.07,Cleaning,Male,East,Gold
O752761,C00443,P0009,4,9.39,2025-07-06,Delayed,Credit Card,West,0.05,35.68,Outdoors,Female,West,Silver
O787283,C00028,P0004,3,11.39,2025-07-06,Delivered,PayPal,South,0.15,29.04,Kitchen,Female,North,Gold
O416464,C00157,P0027,2,45.82,2025-07-06,Cancelled,Credit Card,North,0.05,87.06,Outdoors,Female,South,Silver
O856815,C00140,P0001,4,33.24,2025-07-06,Delivered,Credit Card,West,0.2,106.37,Storage,Female,South,Silver
O781420,C00088,P0012,2,23.48,2025-07-06,Delivered,Credit Card,Central,0.15,39.92,Cleaning,Male,West,Bronze
O777325,C00435,P0016,5,47.29,2025-07-06,Delayed,Bank Transfer,South,0.2,189.16,Cleaning,Male,Central,Silver
O191017,C00238,P0027,3,21.84,2025-07-06,Delayed,Credit Card,South,0.1,58.97,Outdoors,Male,South,Silver
O594832,C00425,P0021,5,34.39,2025-07-06,Delivered,Bank Transfer,West,0.15,146.16,Kitchen,Male,North,Bronze
O864517,C00244,P0021,3,28.11,2025-07-06,Delayed,Bank Transfer,North,0.1,75.9,Kitchen,Male,West,Bronze
O399752,C00380,P0017,5,49.38,2025-07-06,Delayed,Credit Card,East,0.0,246.9,Personal Care,Male,South,Gold
O362894,C00121,P0005,1,20.28,2025-07-06,Delayed,Credit Card,West,0.1,18.25,Personal Care,Female,West,Gold
O753473,C00468,P0029,4,49.11,2025-07-06,Delayed,PayPal,East,0.15,166.97,Cleaning,Female,North,Gold
O307935,C00114,P0005,5,39.58,2025-07-06,Delayed,Credit Card,Central,0.2,158.32,Personal Care,Male,North,Bronze
O649419,C00349,P0026,4,46.26,2025-07-06,Delivered,Bank Transfer,South,0.0,185.04,Storage,Female,East,Gold
O329384,C00177,P0012,3,46.32,2025-07-06,Delayed,PayPal,Central,0.2,111.17,Cleaning,Female,West,Gold
O813262,C00136,P0025,5,12.54,2025-07-06,Delivered,PayPal,East,0.1,56.43,Cleaning,Male,Central,Gold
O647989,C00328,P0018,1,20.91,2025-07-06,Delivered,Bank Transfer,West,0.2,16.73,Storage,Female,Central,Gold
O922168,C00305,P0007,1,45.28,2025-07-06,Delayed,PayPal,South,0.1,40.75,Personal Care,Male,Central,Silver
O651410,C00207,P0017,5,38.6,2025-07-06,Cancelled,Credit Card,East,0.1,173.7,Personal Care,Female,Central,Gold
O620198,C00469,P0003,3,30.42,2025-07-06,Delivered,Credit Card,North,0.1,82.13,Cleaning,Female,North,Silver
O316238,C00296,P0019,5,40.26,2025-07-06,Delivered,Credit Card,South,0.1,181.17,Kitchen,Male,East,Gold
O163592,C00275,P0030,2,34.33,2025-07-06,Delayed,Credit Card,South,0.1,61.79,Cleaning,Other,West,Gold
O963867,C00043,P0014,4,33.94,2025-07-06,Delayed,PayPal,West,0.1,122.18,Outdoors,Female,East,Silver
O952680,C00421,P0002,4,40.3,2025-07-06,Delivered,Credit Card,Central,0.0,161.2,Cleaning,Female,West,Gold
O321123,C00264,P0003,1,30.03,2025-07-06,Delivered,Credit Card,West,0.2,24.02,Cleaning,Female,Central,Bronze
O573122,C00405,P0030,4,17.13,2025-07-06,Cancelled,Credit Card,West,0.05,65.09,Cleaning,Other,West,Silver
O623758,C00252,P0030,5,18.22,2025-07-06,Cancelled,Credit Card,East,0.1,81.99,Cleaning,Unknown,North,Bronze
O249321,C00130,P0022,3,22.53,2025-07-06,Delayed,Credit Card,Central,0.05,64.21,Cleaning,Female,South,Gold
O913192,C00234,P0014,1,25.62,2025-07-06,Delayed,PayPal,Central,0.1,23.06,Outdoors,Other,Central,Gold
O664073,C00483,P0025,1,24.6,2025-07-06,Delivered,Credit Card,Central,0.05,23.37,Cleaning,Female,East,Gold
O325275,C00228,P0008,1,41.62,2025-07-06,Delivered,Bank Transfer,West,0.1,37.46,Storage,Male,North,Silver
O807565,C00388,P0019,4,41.55,2025-07-06,Delivered,Bank Transfer,West,0.0,166.2,Kitchen,Male,North,Gold
O848057,C00248,P0026,2,39.14,2025-07-06,Delayed,Bank Transfer,South,0.05,74.37,Storage,Female,West,Gold
O855423,C00257,P0024,3,19.41,2025-07-06,Cancelled,Credit Card,Central,0.0,58.23,Storage,Female,South,Gold
O297373,C00426,P0021,1,45.96,2025-07-06,Cancelled,Credit Card,West,0.15,39.07,Kitchen,Male,East,Gold
O275568,C00110,P0030,4,13.58,2025-07-06,Cancelled,Bank Transfer,South,0.1,48.89,Cleaning,Female,South,Gold
O262626,C00100,P0020,5,47.52,2025-07-06,Delayed,Credit Card,East,0.15,201.96,Cleaning,Male,South,Gold
O495246,C00087,P0008,3,41.37,2025-07-06,Delayed,PayPal,North,0.05,117.9,Storage,Female,North,Bronze
O302571,C00323,P0009,1,39.88,2025-07-06,Delayed,Bank Transfer,North,0.15,33.9,Outdoors,Other,South,Bronze
O565952,C00385,P0004,4,39.25,2025-07-06,Cancelled,Bank Transfer,Central,0.1,141.3,Kitchen,Male,South,Gold
O121290,C00204,P0024,4,28.36,2025-07-06,Delivered,PayPal,West,0.0,113.44,Storage,Female,South,Silver
O314800,C00370,P0029,4,31.48,2025-07-06,Delayed,PayPal,North,0.0,125.92,Cleaning,Female,East,Gold
O409646,C00197,P0001,4,34.13,2025-07-06,Cancelled,Credit Card,North,0.0,136.52,Storage,Other,West,Gold
O583529,C00165,P0026,2,9.75,2025-07-06,Delivered,Credit Card,North,0.1,17.55,Storage,Male,Central,Gold
O831791,C00016,P0013,4,48.67,2025-07-06,Delivered,PayPal,North,0.1,175.21,Cleaning,Other,North,Gold
O973472,C00315,P0009,4,31.4,2025-07-06,Delayed,Bank Transfer,West,0.1,113.04,Outdoors,Other,South,Gold
O484290,C00488,P0024,4,13.91,2025-07-06,Delayed,Credit Card,North,0.1,50.08,Storage,Male,North,Silver
O923940,C00348,P0030,5,40.81,2025-07-06,Delayed,Credit Card,West,0.1,183.64,Cleaning,Female,West,Gold
O260427,C00202,P0006,5,34.1,2025-07-06,Delayed,Credit Card,South,0.1,153.45,Cleaning,Female,Central,Bronze
O285856,C00168,P0009,4,21.04,2025-07-06,Delivered,Credit Card,East,0.1,75.74,Outdoors,Female,South,Bronze
O257362,C00068,P0020,3,33.45,2025-07-06,Delayed,PayPal,Central,0.2,80.28,Cleaning,Female,East,Gold
O434095,C00032,P0014,4,33.55,2025-07-06,Cancelled,PayPal,East,0.15,114.07,Outdoors,Female,East,Gold
O184026,C00152,P0008,1,24.45,2025-07-06,Cancelled,Bank Transfer,North,0.15,20.78,Storage,Other,North,Silver
O799783,C00194,P0028,3,43.5,2025-07-06,Delivered,Credit Card,North,0.05,123.98,Outdoors,Female,Central,Gold
O175438,C00159,P0004,2,40.09,2025-07-06,Delayed,Bank Transfer,North,0.2,64.14,Kitchen,Male,West,Bronze
O331280,C00221,P0020,5,42.27,2025-07-06,Delayed,Unknown,West,0.15,179.65,Cleaning,Female,West,Silver
O778864,C00060,P0004,3,21.55,2025-07-06,Cancelled,Credit Card,South,0.2,51.72,Kitchen,Male,West,Gold
O604314,C00328,P0023,4,17.69,2025-07-06,Delayed,PayPal,East,0.1,63.68,Outdoors,Female,Central,Gold
O946185,C00174,P0029,3,43.87,2025-07-06,Delivered,Credit Card,West,0.1,118.45,Cleaning,Other,South,Bronze
O865824,C00277,P0019,3,29.72,2025-07-06,Delayed,Credit Card,West,0.1,80.24,Kitchen,Female,South,Gold
O601040,C00377,P0018,2,32.87,2025-07-06,Cancelled,Credit Card,South,0.15,55.88,Storage,Female,Central,Bronze
O250156,C00460,P0022,5,22.28,2025-07-06,Cancelled,PayPal,South,0.15,94.69,Cleaning,Other,West,Gold
O825714,C00032,P0012,1,28.16,2025-07-06,Delivered,Credit Card,West,0.2,22.53,Cleaning,Female,East,Gold
O385999,C00226,P0020,2,35.93,2025-07-06,Delivered,Credit Card,North,0.05,68.27,Cleaning,Male,East,Gold
O739107,C00087,P0015,5,49.15,2025-07-06,Delivered,Credit Card,East,0.05,233.46,Storage,Female,North,Bronze
O826326,C00384,P0023,5,21.76,2025-07-06,Delayed,PayPal,North,0.0,108.8,Outdoors,Female,South,Bronze
O868673,C00425,P0026,1,46.01,2025-07-06,Cancelled,Credit Card,Central,0.0,46.01,Storage,Male,North,Bronze
O475798,C00425,P0012,5,12.1,2025-07-06,Delivered,PayPal,South,0.05,57.47,Cleaning,Male,North,Bronze
O864506,C00192,P0022,3,20.01,2025-07-06,Delayed,PayPal,East,0.1,54.03,Cleaning,Female,West,Gold
O609820,C00319,P0001,2,32.22,2025-07-06,Delivered,Credit Card,East,0.1,58.0,Storage,Male,West,Gold
O421054,C00173,P0020,5,33.06,2025-07-06,Cancelled,PayPal,North,0.1,148.77,Cleaning,Female,West,Gold
O786073,C00003,P0023,1,9.62,2025-07-06,Delayed,Credit Card,East,0.0,9.62,Outdoors,Male,Central,Gold
O775678,C00001,P0023,4,15.5,2025-07-06,Delayed,Bank Transfer,Central,0.05,58.9,Outdoors,Male,Central,Silver
O170774,C00335,P0003,5,8.65,2025-07-06,Delayed,Credit Card,Central,0.0,43.25,Cleaning,Male,South,Gold
O737578,C00275,P0024,3,26.44,2025-07-06,Delivered,Credit Card,West,0.1,71.39,Storage,Other,West,Gold
O754151,C00114,P0008,5,19.54,2025-07-06,Delivered,Credit Card,East,0.05,92.81,Storage,Male,North,Bronze
O725979,C00270,P0004,4,12.11,2025-07-06,Delayed,Credit Card,North,0.2,38.75,Kitchen,Male,North,Silver
O412815,C00202,P0025,1,30.64,2025-07-06,Delivered,Credit Card,West,0.1,27.58,Cleaning,Female,Central,Bronze
O839141,C00013,P0028,4,26.75,2025-07-06,Delayed,PayPal,East,0.0,107.0,Outdoors,Female,West,Gold
O320933,C00491,P0021,4,49.68,2025-07-06,Delivered,Credit Card,East,0.1,178.85,Kitchen,Other,Central,Gold
O722660,C00445,P0023,4,24.83,2025-07-06,Delayed,Credit Card,South,0.15,84.42,Outdoors,Male,West,Silver
O120916,C00041,P0016,1,49.88,2025-07-06,Delivered,Bank Transfer,North,0.1,44.89,Cleaning,Male,North,Bronze
O132334,C00077,P0022,5,47.51,2025-07-06,Delayed,PayPal,East,0.15,201.92,Cleaning,Female,Central,Gold
O582747,C00451,P0006,2,10.96,2025-07-06,Delivered,PayPal,North,0.15,18.63,Cleaning,Female,North,Gold
O916157,C00220,P0019,5,45.66,2025-07-06,Delivered,Credit Card,South,0.0,228.3,Kitchen,Female,East,Gold
